Spectrum Number,MS Level,DT,Retention Time (sec),Min m/z,Base Peak m/z,Base Peak Intensity,CCS (Å^2),Cluster
49023,1,2.9946,167.286,116.9656091510519,116.97311908240987,83.0,24.666772616929837,2496
49024,1,3.114384,167.286,116.96936405803875,116.97311908240987,44.0,25.631514289403196,1780
49025,1,3.713304,167.286,116.9656091510519,116.96936405803875,39.0,30.45569951580675,386
49026,1,3.833088,167.286,116.9656091510519,116.96936405803875,39.0,31.42052066561957,387
49027,1,3.952872,167.286,116.9656091510519,116.96936405803875,58.0,32.38534181543239,1517
49028,1,4.072656,167.286,116.9656091510519,116.96936405803875,59.0,33.35016296524521,2032
49029,1,4.19244,167.286,116.9656091510519,116.96936405803875,59.0,34.31498411505803,1614
49030,1,4.312224,167.286,116.9656091510519,116.96936405803875,24.0,35.279805264870845,2497
49031,1,5.030928,167.286,116.9656091510519,116.97311908240987,26.0,41.06873216374776,-1
49032,1,5.150712,167.286,116.9656091510519,116.96936405803875,42.0,42.03355331356058,2474
49033,1,5.270496,167.286,116.9656091510519,116.97311908240987,49.0,42.998374463373395,1451
49034,1,5.39028,167.286,116.9656091510519,116.97311908240987,23.0,43.963195613186215,1451
49035,1,5.510064,167.286,116.96936405803875,116.97311908240987,23.0,44.92787745214416,2481
49036,1,6.58812,167.286,141.01246449970614,141.01658740170942,36.0,52.72093608632222,2198
49037,1,6.707904,167.286,141.01246449970614,141.01658740170942,78.0,53.669731816835295,2198
49038,1,6.827688,167.286,141.00834169785594,141.01658740170942,78.0,54.6186598522611,2514
49039,1,6.947472,167.286,141.01246449970614,141.01658740170942,42.0,55.567323277861455,1960
49040,1,7.306824,167.286,141.00834169785594,141.01246449970614,31.0,58.41385196755548,1397
49041,1,7.426608,167.286,141.00834169785594,141.01246449970614,31.0,59.362649996379076,1397
49042,1,7.546392,167.286,141.00834169785594,141.01246449970614,31.0,60.31144802520267,1397
49043,1,10.18164,167.286,141.01246449970614,141.01658740170942,21.0,81.18480800171454,2515
49044,1,10.301424,167.286,141.01246449970614,141.01658740170942,21.0,82.13360373222763,2475
49045,1,10.78056,167.286,141.01658740170942,141.02071032410186,22.0,85.92857851173093,2380
49046,1,10.900344,167.286,141.01658740170942,141.02071032410186,22.0,86.8773719440065,2380
49047,1,11.259696,167.286,141.00834169785594,141.01246449970614,28.0,89.72418691873412,213
49048,1,11.37948,167.286,141.00834169785594,141.01246449970614,28.0,90.67298494755771,213
49049,1,11.499264,167.286,141.00834169785594,141.01246449970614,28.0,91.62178297638131,213
49050,1,12.697104,167.286,248.95010467376844,248.98845219844608,730.0,97.40986859336218,1997
49051,1,12.816888,167.286,248.94462672510593,248.97201716935407,10132.0,98.32405678792745,359
49052,1,12.936672,167.286,248.94462672510593,248.97201716935407,24885.0,99.23813660723918,359
49053,1,13.056456,167.286,248.94462672510593,248.97201716935407,35092.0,100.15221642655094,359
49054,1,13.17624,167.286,248.94462672510593,248.97201716935407,24960.0,101.06629624586267,359
49055,1,13.296024,167.286,248.94462672510593,248.9665389796244,10572.0,101.98037606517441,359
49056,1,13.415808,167.286,248.9610608010234,248.9665389796244,1985.0,102.8941124630799,2516
49057,1,13.535592,167.286,116.96936405803875,116.97311908240987,24.0,109.57069404732638,2341
49058,1,13.655376,167.286,116.96936405803875,116.97311908240987,24.0,110.53551220546343,2341
49059,1,13.77516,167.286,116.96936405803875,116.97311908240987,24.0,111.50033036360047,2341
49060,1,14.134512,167.286,262.97981950198323,262.9854498048691,29.0,108.08608239827504,1799
49061,1,14.254296,167.286,262.97418931935795,262.9854498048691,59.0,108.99780456780535,1965
49062,1,14.37408,167.286,262.97418931935795,262.9854498048691,59.0,109.9094153770728,1965
49063,1,14.493864,167.286,203.8647251486641,262.9854498048691,30.0,112.35669712179421,2498
49064,1,14.613648,167.286,203.8647251486641,203.86968239197537,23.0,113.28094031926824,2498
49065,1,15.092784,167.286,116.9656091510519,337.9004208640436,168.0,122.11370874802455,708
49066,1,15.212568,167.286,116.9656091510519,337.9004208640436,376.0,123.07852989783737,708
49067,1,15.332352,167.286,116.9656091510519,337.9004208640436,494.0,124.04335104765019,708
49068,1,15.452136,167.286,154.93739977832615,337.9004208640436,326.0,122.01303052610832,1424
49069,1,15.57192,167.286,154.94172144346558,337.9004208640436,119.0,122.95447247569894,129
49070,1,15.691704,167.286,154.94172144346558,154.95036492565777,34.0,123.89617491807562,129
49071,1,15.811488,167.286,238.88136965732267,238.88673575082856,43.0,121.43388147123751,1860
49072,1,15.931272,167.286,238.88136965732267,238.88673575082856,64.0,122.34990620016303,1860
49073,1,16.051056,167.286,238.88136965732267,238.88673575082856,47.0,123.26593092908857,1860
49074,1,16.17084,167.286,238.88673575082856,240.8655577433579,28.0,124.18180929879874,1905
49075,1,16.290624,167.286,234.86311571359,240.8655577433579,69.0,125.21022698456908,46
49076,1,16.410408,167.286,234.86311571359,240.8655577433579,69.0,126.12707363451081,46
49077,1,16.530192,167.286,234.86311571359,240.8655577433579,41.0,127.04392028445255,46
49078,1,16.649976,167.286,188.93007699418965,248.9665389796244,781.0,129.60740865008916,130
49079,1,16.76976,167.286,188.93007699418965,248.9665389796244,781.0,130.53605358771594,130
49080,1,16.889544,167.286,92.92291471368364,248.9665389796244,781.0,139.9579565021912,2517
49081,1,17.009328,167.286,92.92291471368364,188.93962150117991,282.0,140.946596412709,2517
49082,1,17.129112,167.286,92.92626152497591,188.93962150117991,128.0,141.93464438472643,2323
49083,1,17.248896,167.286,188.93007699418965,188.93962150117991,34.0,134.25063333822303,130
49084,1,17.36868,167.286,141.01658740170942,141.02071032410186,22.0,138.11221728688645,2518
49085,1,17.488464,167.286,141.01658740170942,188.93962150117991,54.0,139.06101071916197,2518
49086,1,17.608248,167.286,141.01246449970614,188.93962150117991,85.0,140.01014329352535,2418
49087,1,17.728032,167.286,141.01246449970614,260.8727161606858,98.0,140.95893902403841,2418
49088,1,17.847816,167.286,141.01246449970614,260.8727161606858,60.0,141.9077347545515,2040
49089,1,17.9676,167.286,228.9259037994203,228.93115692569174,27.0,138.23666809332963,1652
49090,1,18.326952,167.286,116.96936405803875,116.97311908240987,23.0,148.1634203728083,2064
49091,1,18.446736,167.286,116.96936405803875,141.01658740170942,31.0,149.12823853094537,2064
49092,1,18.56652,167.286,116.96936405803875,286.88784021831026,34.0,150.09305668908243,2064
49093,1,18.686304,167.286,141.01246449970614,141.01658740170942,76.0,148.54930486814305,2040
49094,1,18.806088,167.286,141.00834169785594,141.02071032410186,59.0,149.4984627346206,2383
49095,1,18.925872,167.286,116.9656091510519,141.01246449970614,85.0,152.98798554203475,221
49096,1,19.045656,167.286,116.9656091510519,141.01246449970614,135.0,153.9528066918476,221
49097,1,19.16544,167.286,116.9656091510519,141.01246449970614,100.0,154.91762784166042,221
49098,1,19.285224,167.286,141.00834169785594,246.98192889274893,93.0,153.293654849915,2383
49099,1,19.405008,167.286,188.9348492178344,294.90541901042616,157.0,150.96599607662435,2519
49100,1,19.524792,167.286,188.93007699418965,294.90541901042616,231.0,151.8948871531317,2520
49101,1,19.644576,167.286,188.93007699418965,270.9383671182924,235.0,152.82353209075848,2520
49102,1,19.76436,167.286,188.93007699418965,270.9440819155793,159.0,153.75217702838523,2520
49103,1,19.884144,167.286,220.13426629745175,220.1445688681779,156.0,153.25897229571368,2501
49104,1,20.003928,167.286,116.96936405803875,220.1445688681779,224.0,161.670874586727,2001
49105,1,20.123712,167.286,116.9656091510519,236.10448913440604,367.0,162.63619704016298,221
49106,1,20.243496,167.286,116.9656091510519,236.10448913440604,433.0,163.60101818997578,221
49107,1,20.36328,167.286,116.9656091510519,236.10448913440604,287.0,164.5658393397886,221
49108,1,20.483064,167.286,116.9656091510519,235.12390536940015,149.0,165.53066048960142,221
49109,1,20.602848,167.286,116.9656091510519,235.12390536940015,118.0,166.49548163941427,221
49110,1,20.722632,167.286,116.96936405803875,400.8600976530014,116.0,167.4597835355493,2001
49111,1,20.842416,167.286,141.00834169785594,400.8600976530014,291.0,165.62802922462174,2435
49112,1,20.9622,167.286,116.96936405803875,400.8600976530014,435.0,169.38941985182336,2001
49113,1,21.081984,167.286,116.9656091510519,400.8600976530014,375.0,170.35476623866552,221
49114,1,21.201768,167.286,116.9656091510519,376.8999594081948,302.0,171.31958738847834,221
49115,1,21.321552,167.286,116.9656091510519,376.9066997844086,228.0,172.28440853829116,221
49116,1,21.441336,167.286,116.97311908240987,376.9066997844086,117.0,173.2481552966704,2394
49117,1,21.56112,167.286,116.9656091510519,394.84913788634015,96.0,174.21405083791677,221
49118,1,21.680904,167.286,116.9656091510519,352.9406943581766,203.0,175.17887198772962,221
49119,1,21.800688,167.286,116.96936405803875,352.9406943581766,327.0,176.14314695878272,977
49120,1,21.920472,167.286,116.96936405803875,352.9406943581766,323.0,177.10796511691976,977
49121,1,22.040256,167.286,116.96936405803875,352.9406943581766,228.0,178.07278327505682,977
49122,1,22.16004,167.286,116.96936405803875,255.228644615897,169.0,179.03760143319386,977
49123,1,22.279824,167.286,141.01246449970614,416.8939016550178,141.0,177.01317678353539,2400
49124,1,22.399608,167.286,141.01246449970614,416.8939016550178,117.0,177.96197251404845,2400
49125,1,22.519392,167.286,141.01246449970614,392.93356937230885,112.0,178.91076824456152,2400
49126,1,22.639176,167.286,116.9656091510519,392.93356937230885,151.0,182.89744118623216,221
49127,1,22.75896,167.286,116.9656091510519,392.93356937230885,154.0,183.86226233604498,221
49128,1,22.878744,167.286,116.9656091510519,294.13084169677495,126.0,184.82708348585783,221
49129,1,22.998528,167.286,116.9656091510519,294.13084169677495,89.0,185.79190463567062,221
49130,1,23.118312,167.286,141.00834169785594,506.83132744292,119.0,183.65519177227003,1522
49131,1,23.238096,167.286,281.2353006288384,506.83132744292,100.0,176.81351169708017,2454
49132,1,23.35788,167.286,283.25345180145575,297.2412480185293,114.0,177.6649217621308,2395
49133,1,23.477664,167.286,283.25345180145575,297.2412480185293,83.0,178.57338629952983,2395
49134,1,23.597448,167.286,116.9656091510519,458.91159654344074,59.0,190.61601038473472,221
49135,1,23.717232,167.286,116.9656091510519,458.9041589510114,114.0,191.58083153454754,221
49136,1,23.837016,167.286,116.9656091510519,458.9041589510114,177.0,192.54565268436033,221
49137,1,23.9568,167.286,458.88184683987464,458.9041589510114,129.0,179.04242968177326,2521
49138,1,24.076584,167.286,325.17548554733,458.91159654344074,68.0,182.05054680675576,2336
49139,1,24.196368,167.286,325.17548554733,434.9420150678294,54.0,182.95372691458698,2336
49140,1,24.316152,167.286,325.1817462439928,434.9420150678294,120.0,183.85676667581956,2485
49141,1,24.435936,167.286,336.1349081001842,434.9420150678294,162.0,184.52109232232763,2427
49142,1,24.55572,167.286,116.9656091510519,336.1412734211871,164.0,198.33457958323729,221
49143,1,24.675504,167.286,116.9656091510519,339.19721681603545,199.0,199.29940073305008,221
49144,1,24.795288,167.286,116.9656091510519,339.19721681603545,297.0,200.2642218828629,221
49145,1,24.915072,167.286,336.1349081001842,339.19721681603545,338.0,188.12913955047878,2427
49146,1,25.034856,167.286,339.17803420868705,680.951168591913,424.0,188.96592031985364,2487
49147,1,25.15464,167.286,339.17803420868705,680.951168591913,545.0,189.86762085985563,2487
49148,1,25.274424,167.286,339.17803420868705,680.951168591913,709.0,190.76932139985763,2487
49149,1,25.394208,167.286,339.1844283876376,680.951168591913,930.0,191.67088414122483,2478
49150,1,25.513992,167.286,141.01246449970614,680.951168591913,1310.0,202.63066150738845,1602
49151,1,25.633776,167.286,116.96936405803875,680.951168591913,1641.0,207.01732801916827,977
49152,1,25.75356,167.286,116.96936405803875,680.951168591913,1817.0,207.9821461773053,977
49153,1,25.873344,167.286,116.96936405803875,680.951168591913,1714.0,208.94696433544235,977
49154,1,25.993128,167.286,339.1844283876376,680.951168591913,1449.0,196.1793835999231,2478
49155,1,26.112912,167.286,339.1844283876376,680.951168591913,1067.0,197.0810834916628,2478
49156,1,26.232696,167.286,339.1844283876376,680.951168591913,688.0,197.98278338340245,2478
49157,1,26.35248,167.286,339.1844283876376,680.951168591913,380.0,198.88448327514212,2478
49158,1,26.472264,167.286,339.1844283876376,680.951168591913,198.0,199.78618316688176,2478
49159,1,26.592048,167.286,141.01246449970614,680.9421086217097,110.0,211.16982308200613,1602
49160,1,26.711832,167.286,141.01246449970614,680.9421086217097,60.0,212.11861881251923,1602
49161,1,26.831616,167.286,141.01246449970614,680.9421086217097,45.0,213.0674145430323,1602
49162,1,26.9514,167.286,680.9421086217097,680.951168591913,21.0,199.46207313206625,-1
49163,1,27.071184,167.286,141.01246449970614,141.01658740170942,27.0,214.96500600405844,1602
49164,1,27.190968,167.286,141.01246449970614,141.01658740170942,27.0,215.91380173457156,1602
49165,1,27.310752,167.286,141.01246449970614,141.01658740170942,52.0,216.86259746508463,1602
49166,1,27.430536,167.286,141.01246449970614,141.01658740170942,25.0,217.8113931955977,1602
49167,1,27.55032,167.286,141.01246449970614,141.01658740170942,25.0,218.76018892611077,1602
49168,1,27.789888,167.286,116.96936405803875,141.01658740170942,37.0,224.38405486563514,193
49169,1,27.909672,167.286,116.96936405803875,141.01658740170942,81.0,225.34887302377217,193
49170,1,28.029456,167.286,116.96936405803875,141.01658740170942,126.0,226.3136911819092,193
49171,1,28.14924,167.286,116.96936405803875,141.01658740170942,119.0,227.27850934004627,193
49172,1,28.269024,167.286,116.96936405803875,141.01658740170942,100.0,228.24332749818333,193
49173,1,28.388808,167.286,116.96936405803875,393.10564219211244,214.0,229.20814565632037,193
49174,1,28.508592,167.286,116.96936405803875,393.10564219211244,328.0,230.1729638144574,193
49175,1,28.628376,167.286,116.96936405803875,393.10564219211244,355.0,231.13778197259447,193
49176,1,28.74816,167.286,141.00834169785594,393.10564219211244,279.0,228.248699126979,2479
49177,1,28.867944,167.286,141.00834169785594,393.10564219211244,157.0,229.1974971558026,2479
49178,1,28.987728,167.286,141.01246449970614,393.112525818119,78.0,230.14573769226772,2471
49179,1,29.107512,167.286,116.9656091510519,116.97311908240987,51.0,234.99778327612438,83
49180,1,29.227296,167.286,116.9656091510519,116.97311908240987,81.0,235.9626044259372,83
49181,1,29.34708,167.286,116.9656091510519,116.97311908240987,81.0,236.92742557575002,83
49182,1,29.466864,167.286,92.92626152497591,116.96936405803875,50.0,243.76413048814334,1484
49183,1,29.586648,167.286,92.92626152497591,116.97311908240987,49.0,244.75276627555516,1484
49184,1,29.706432,167.286,116.9656091510519,116.97311908240987,93.0,239.82188902518848,83
49185,1,29.826216,167.286,116.9656091510519,116.97311908240987,127.0,240.7867101750013,83
49186,1,29.946,167.286,116.9656091510519,116.97311908240987,107.0,241.75153132481412,83
49187,1,30.065784,167.286,116.9656091510519,116.97687410993895,69.0,242.71635247462694,83
49188,1,30.185568,167.286,116.9656091510519,116.97687410993895,59.0,243.68117362443977,83
49189,1,30.305352,167.286,116.9656091510519,118.96796077197024,56.0,244.64599477425259,83
49190,1,30.425136,167.286,116.9656091510519,116.96936405803875,68.0,245.61081592406538,83
49191,1,30.54492,167.286,116.9656091510519,116.96936405803875,96.0,246.57563707387823,83
49192,1,30.664704,167.286,116.9656091510519,116.96936405803875,67.0,247.54045822369105,83
49193,1,30.784488,167.286,116.9656091510519,116.96936405803875,28.0,248.50527937350387,83
49194,1,31.14384,167.286,141.01246449970614,141.01658740170942,50.0,247.2240608415031,677
49195,1,31.263624,167.286,141.00834169785594,141.01658740170942,82.0,248.1734577322745,224
49196,1,31.383408,167.286,141.00834169785594,141.01658740170942,66.0,249.1222557610981,224
49197,1,31.503192,167.286,141.00834169785594,141.01658740170942,32.0,250.07105378992168,224
49198,1,31.862544,167.286,141.01658740170942,141.02071032410186,24.0,252.91622259222848,138
49199,1,32.34168,167.286,141.00834169785594,141.01246449970614,22.0,256.7126399916868,224
49200,1,34.018656,167.286,141.01658740170942,141.02071032410186,24.0,269.9945043731884,138
49201,1,34.13844,167.286,116.9656091510519,116.96936405803875,33.0,275.5202715682628,83
49202,1,34.258224,167.286,116.9656091510519,141.01658740170942,26.0,276.4850927180756,83
49203,1,34.378008,167.286,116.9656091510519,141.01246449970614,29.0,277.4499138678884,83
