Cluster,m/z_ion_center,DT_center,Peak Intensity,Amplitude_mz,Amplitude_dt
14962,847.91053,40.59731312392452,380,380.0,393.29000521171514
14963,847.93075,40.54725894401254,374,374.0,361.04497013251756
14964,847.9408600000002,40.61914641295136,448,448.0,444.42831988940793
14965,847.9610799999999,40.627757467240194,251,251.0,236.8485511423109
14966,847.97119,40.72968858372345,231,231.0,218.3988728479957
14967,847.9812999999999,40.632345010327725,383,383.0,417.83055283161326
14968,847.99141,40.638638344909175,371,371.0,400.7429602758396
14969,848.00152,40.609385589494465,181,181.0,174.905019147897
14970,848.01163,40.52721011383138,194,194.0,202.1627008202224
14971,848.03186,40.57846056792638,279,279.0,295.8413074394072
14972,848.0419699999999,40.63515703244814,132,132.0,135.9983176525647
14973,848.0621900000001,40.68646460619716,131,131.0,135.20736687589138
14974,848.0925200000001,40.64759852529336,133,133.0,127.49837978099109
14975,848.10263,40.593703201984496,133,133.0,131.50575907754182
14976,848.1127400000001,40.60973278164128,126,126.0,124.96288652355909
14977,848.1228500000002,40.59108565888935,70,70.0,67.86566085300767
14978,848.13296,40.71417664538883,125,125.0,113.7368877998365
14979,848.1430799999999,40.59651373595909,92,92.0,72.15583613773137
14980,848.15319,41.1214163187846,102,102.0,213.79018751245516
14981,848.1734099999999,40.64679236586766,66,66.0,55.7612667390603
14982,848.4868899999999,40.58881145802037,60,60.0,74.33358735117788
14983,848.71951,40.65557869884604,624,624.0,681.3120021192794
14984,848.72963,40.643451278346824,471,471.0,522.6607077503506
14985,848.73974,40.62110656524773,398,398.0,407.8853800836008
14986,848.74986,40.55090347640126,240,240.0,257.34355528653066
14987,849.51876,40.68044527363219,115,115.0,114.79227198462047
14988,849.68068,40.80433404343217,1937,1937.0,1983.5450727334098
14989,849.6907999999999,40.803835571550465,1295,1295.0,1315.8909082144248
14990,849.7110400000001,40.77494175303682,702,702.0,752.3573618687142
14991,850.55126,40.87479970722842,451,451.0,459.37050438623805
14992,850.66264,40.870447670069005,1086,1086.0,1112.2080905026248
14993,851.63504,40.88249384871815,995,995.0,1033.7503095855413
14994,853.63222,40.82928968753432,1768,1768.0,1866.3196864180386
14995,854.6672199999999,40.75713780458623,1523,1523.0,1525.6253500823916
14996,856.5460099999999,40.67936073117305,247,247.0,248.77753880863114
14997,856.55617,40.75733357353922,525,525.0,538.6807604706675
14998,856.56633,40.7958152516129,847,847.0,901.2586875003122
14999,856.6577900000001,41.00403972476928,2747,2747.0,2878.650357193742
15000,857.56243,40.850625718532854,243,243.0,210.45103791537485
15001,857.5726,40.87319177459117,1350,1350.0,1327.5706770153681
15002,858.5794599999999,40.97156976085893,557,557.0,555.1448730629346
15003,858.5896300000002,40.89306267062572,1813,1813.0,1807.772372709484
15004,860.64587,41.60782656747234,1542,1542.0,1499.9700764070305
15005,860.65606,41.577453394923175,1393,1393.0,1306.8263659894137
15006,863.6022,40.50367614513095,32,32.0,32.1119772746353
15007,866.5636,40.480862714604605,82,82.0,82.26677140546374
15008,866.5840400000001,40.68035014995797,314,314.0,315.6523728541059
15009,868.5782,40.892078476084286,3718,3718.0,3910.0907150481216
15010,868.6088999999998,40.885179435497115,9892,9892.0,10053.54040759982
15011,868.61913,40.906578639164394,6212,6212.0,6412.986679244582
15012,869.58126,40.96567844485568,961,961.0,892.3853286045387
15013,869.5915000000001,40.93390523918015,4352,4352.0,4585.979617948821
15014,869.60174,40.91993091528135,5528,5528.0,5744.712406113225
15015,869.61198,40.91891518758571,4486,4486.0,4532.2261213641905
15016,869.62221,41.060207451469715,2572,2572.0,2371.963608870347
15017,870.5746500000001,41.05156915806765,7361,7361.0,7368.069295273302
15018,870.68734,41.43147001215074,47468,47468.0,49730.36337968249
15019,870.6975900000001,41.4104138062619,31226,31226.0,33035.61064241616
15020,870.70783,41.35935658263728,19638,19638.0,20930.24761825339
15021,871.57886,41.070951136049565,5151,5151.0,5375.190285664436
15022,872.5939100000002,41.087505729702265,8142,8142.0,8255.076974609905
15023,872.6759600000001,41.774726538920746,46685,46685.0,46148.65081637437
15024,873.5685,41.26328782995022,22102,22102.0,23052.301626662742
15025,873.57876,41.264953571973656,50783,50783.0,52150.019837186024
15026,873.5992799999999,41.25509170728847,59499,59499.0,60393.95545580621
15027,873.6095399999998,41.24379152397422,50255,50255.0,50756.57214199985
15028,873.61981,41.23045932934369,42806,42806.0,42890.09424453676
15029,873.63007,41.24276332008599,34290,34290.0,33946.27918422429
15030,873.64033,41.26405656976086,25505,25505.0,24727.376218673115
15031,873.66085,41.40388099379277,12208,12208.0,11978.618481048348
15032,874.5744300000001,41.28296325004279,13715,13715.0,14029.24690744673
15033,874.5847000000001,41.27850442511428,26877,26877.0,27384.858930608887
15034,874.5949699999999,41.282810359341795,31911,31911.0,32308.130202953696
15035,874.60524,41.280632802642955,27848,27848.0,28456.5652463775
15036,877.5854299999999,40.981077284184636,1106,1106.0,1113.177279900683
15037,877.6059999999998,41.07499190041386,3622,3622.0,3650.353111337634
15038,877.6162800000001,41.05687187472712,3157,3157.0,3175.6111936137677
15039,877.62657,41.075556723794264,2261,2261.0,2259.9318868519654
15040,878.5216299999998,40.487735849056605,27,27.0,27.0
15041,878.6039600000001,41.14570807522732,2363,2363.0,2463.7959244480057
15042,878.6142499999999,41.198007238999466,4014,4014.0,4032.025098840915
15043,146.97397,40.550000000000004,28,28.0,28.0
15044,821.6594399999999,40.679658536585364,88,88.0,88.0
15045,831.69175,40.91646851200869,1439,1439.0,1538.0015792014287
15046,832.6833099999999,40.90912988817799,1255,1255.0,1335.1658311375404
15047,837.59969,40.550000000000004,23,23.0,23.0
15048,837.60974,40.55823529411765,29,29.0,29.0
15049,843.6999600000001,41.123625015755344,11510,11510.0,11666.415417600016
15050,847.33437,40.57945494534066,115,115.0,122.78716690610526
15051,847.3646899999999,40.54423076923077,114,114.0,114.0
15052,847.37479,40.58375,44,44.0,44.0
15053,848.0217400000001,40.51028169014085,118,118.0,118.0
15054,848.0520799999999,40.6549296210018,168,168.0,151.57338439246934
15055,848.0723,40.556436764573405,71,71.0,73.6254876869633
15056,848.0824099999999,40.61446157751444,74,74.0,74.12002211392402
15057,848.1633,40.67134956852728,86,86.0,101.39589395659425
15058,848.18352,40.64829787234043,51,51.0,51.0
15059,848.3250900000002,40.5840206185567,76,76.0,76.0
15060,848.3453099999999,40.669999999999995,23,23.0,23.26303658451496
15061,848.4565500000001,40.66282593111131,85,85.0,97.70404230298834
15062,848.4666700000001,40.62138300438765,69,69.0,69.2472344107497
15063,848.49701,40.757074194946576,65,65.0,67.67863022861755
15064,848.50712,40.629999999999995,96,96.0,96.0
15065,848.7599700000001,40.62908228322209,240,240.0,241.538872678724
15066,848.77009,40.571242236024844,95,95.0,95.0
15067,848.7802,40.60999999682915,21,21.0,21.000000053577054
15068,848.80043,40.57,42,42.0,42.0
15069,848.81055,40.60690763813079,82,82.0,82.07057211294864
15070,848.8611300000001,40.56850334007588,58,58.0,61.91908426559616
15071,849.70092,40.80273538295256,980,980.0,1029.273836936229
15072,849.7211599999999,40.81672875754271,561,561.0,577.8094632755829
15073,849.73128,40.77252346619702,441,441.0,484.59861719158783
15074,849.7414000000001,40.788689828153935,284,284.0,288.52334171833144
15075,850.54113,40.973375959079284,119,119.0,119.0
15076,850.67277,40.86405984285093,574,574.0,590.3654201638251
15077,850.6829,40.89363661354946,378,378.0,390.3449852231566
15078,850.69302,40.8044920313186,204,204.0,219.65605531568744
15079,850.7031500000002,40.80550782547228,167,167.0,177.7040587005646
15080,852.64855,40.77349037266925,440,440.0,463.4147740727493
15081,853.5815000000001,40.92653225264008,590,590.0,566.7539297261499
15082,853.6423699999999,40.78885726363587,742,742.0,745.6378159342123
15083,854.57587,40.81038427511836,127,127.0,135.4598250201384
15084,855.5809699999999,40.80308142776492,534,534.0,570.8715058940966
15085,855.5911200000002,40.82341964900597,1386,1386.0,1412.968380225115
15086,855.6622099999998,41.06847953679997,1670,1670.0,1635.8512632125914
15087,856.66795,41.03275851276387,1362,1362.0,1421.9957055862324
15088,857.5522600000002,40.8306241549375,236,236.0,255.49347316880554
15089,859.6072600000001,40.92378746367003,1238,1238.0,1268.8454301186414
15090,860.6764300000001,41.55203783975187,539,539.0,554.9749491310554
15091,866.59426,40.581199999999995,95,95.0,95.0
15092,868.62936,40.91809581143308,3458,3458.0,3628.439491911632
15093,870.56441,41.05983892587174,2956,2956.0,3064.584572983656
15094,870.71808,41.291653739696805,13620,13620.0,13839.526176814177
15095,870.72832,41.23350995229906,9888,9888.0,9828.435661413852
15096,870.7385699999999,41.17688785763467,7591,7591.0,7571.830856316126
15097,870.74881,41.14820108542825,5774,5774.0,5723.948784314729
15098,871.5583599999999,41.1356339775867,1704,1704.0,1748.30870712271
15099,871.56861,41.10122533539033,2702,2702.0,2794.353075969745
15100,871.7018700000001,41.770628913425305,67642,67642.0,65840.84842001583
15101,871.71212,41.76191705497481,41404,41404.0,40385.95844452703
15102,872.58365,41.149878817611345,3234,3234.0,3304.7688797414603
15103,872.6862099999998,41.79136854738361,50502,50502.0,49890.5162829189
15104,873.55824,41.260797128304745,5491,5491.0,5757.623480167867
15105,873.6505899999999,41.29913653928059,17677,17677.0,16948.89088522065
15106,874.6155000000001,41.27902375666736,21885,21885.0,22434.472436871976
15107,874.6257699999999,41.291289905946094,16362,16362.0,16533.682302950772
15108,874.6360399999999,41.35318317694732,12377,12377.0,11879.454033608143
15109,875.58095,41.27119010612039,5512,5512.0,5718.967867248491
15110,875.5912200000001,41.29500794356811,8824,8824.0,9136.320506683624
15111,875.6014899999999,41.30956902517162,9925,9925.0,10033.571273278101
15112,877.63685,41.043161059577244,1242,1242.0,1296.3285662501692
15113,877.6471399999999,41.02025957371366,553,553.0,583.9339513147062
15114,878.5936700000001,41.12713323071578,809,809.0,841.8050431775224
15115,878.6245399999999,41.19976512644212,3680,3680.0,3624.7169508798406
15116,878.6348400000002,41.19653104693691,2147,2147.0,2136.636039866209
15117,796.57549,40.9717597640294,387,387.0,354.74070756417854
15118,796.5852799999999,41.05068625294462,366,366.0,367.18033516477027
15119,831.7017699999999,40.98693534200609,184,184.0,165.3805612886936
15120,832.69333,40.870647870602674,165,165.0,143.62021987676383
15121,833.67545,40.949483130112995,437,437.0,449.040079457449
15122,837.5896399999999,40.727,28,28.0,28.0
15123,843.7100500000001,41.134523100935446,5748,5748.0,5933.703558997184
15124,847.40512,40.61,67,67.0,67.0
15125,848.2644100000001,40.6675,25,25.0,25.0
15126,848.42621,40.65181818181818,86,86.0,86.0
15127,849.06345,40.67133333333334,23,23.0,23.0
15128,849.50864,40.69590909090909,46,46.0,46.0
15129,849.75153,40.78782093973465,205,205.0,239.5533212132779
15130,849.7616500000001,40.746923076923075,105,105.0,105.0
15131,849.77177,40.67,0,0.0,0.0
15132,849.78189,40.669999999999995,21,21.0,21.0
15133,850.7132799999999,40.78049641533496,99,99.0,107.99100036290977
15134,851.5641200000001,40.81720694500852,264,264.0,259.6242332653221
15135,851.64517,40.88211600027205,494,494.0,515.7242383954592
15136,854.67737,40.7859572975961,251,251.0,282.34634998391215
15137,855.5708100000002,40.82030322421297,122,122.0,87.67580768244463
15138,858.56928,40.669999999997245,23,23.0,97.8783570224111
15139,859.58691,40.78854431070235,137,137.0,145.00883199871015
15140,859.59708,40.965018435584774,680,680.0,654.9315369072833
15141,860.61532,40.96049121938441,414,414.0,447.7201454629755
15142,861.60358,40.9669622423519,84,84.0,84.06934649196342
15143,868.6396,40.953180804917864,1551,1551.0,1599.0725678874055
15144,869.63245,41.62788007450691,5250,5250.0,5101.2909172134805
15145,869.66317,41.6536506713209,114666,114666.0,115519.74381602774
15146,870.5439199999998,41.06786804122795,1060,1060.0,1016.1388516084531
15147,870.55417,41.03044604745603,1825,1825.0,1816.0923781990723
15148,870.7590599999999,41.12852827285454,4706,4706.0,4666.035927765344
15149,870.7693,41.12886203543535,3203,3203.0,3226.154757129533
15150,870.7795499999999,41.116746923556434,1936,1936.0,1975.4359823281848
15151,871.72237,41.742574509478715,23165,23165.0,22437.282655773153
15152,871.7326199999999,41.70328057269887,12695,12695.0,11959.999066206641
15153,871.74287,41.644165184678265,6856,6856.0,6167.277172812425
15154,871.75312,41.563071827587514,3939,3939.0,3335.0826416479263
15155,871.7633699999999,41.45543037311725,2440,2440.0,2269.156922575407
15156,871.7736200000002,41.45102285337893,1550,1550.0,1480.242910087815
15157,872.55289,40.961590707990304,314,314.0,314.42885165784213
15158,872.69647,41.7972298699569,39377,39377.0,39060.660111496196
15159,873.6711200000001,41.59750073339123,11572,11572.0,11822.199393240207
15160,873.68138,41.74622566218493,15201,15201.0,14539.456966145228
15161,873.6916399999999,41.79369595157874,14177,14177.0,14113.332828009057
15162,874.56416,41.28161641669663,3734,3734.0,3882.438971338981
15163,874.6463100000001,41.52935970268675,8649,8649.0,8560.938406474022
15164,874.6565699999999,41.65411938853932,6620,6620.0,7157.003346437322
15165,874.6668399999999,41.7090035781971,5665,5665.0,5801.832946534657
15166,875.57067,41.267167351430835,1731,1731.0,1752.4940051952976
15167,875.6117699999999,41.32477502242657,8225,8225.0,8168.850716196323
15168,875.62204,41.32955248911226,6208,6208.0,6088.459800976996
15169,877.65742,40.987027587187214,317,317.0,316.8305506673069
15170,878.6451299999999,41.21747190076597,820,820.0,748.1273908380127
15171,878.65542,41.125884767922216,295,295.0,272.36638303413724
15172,879.6127900000001,41.15261270487532,778,778.0,726.703878466933
15173,879.62309,41.2744008003249,1012,1012.0,1029.0171514931665
15174,118.97553,40.94428571428571,28,28.0,28.0
15175,143.99237,40.87865433538199,43,43.0,35.852475338304295
15176,750.44376,40.79,25,25.0,25.0
15177,796.5656900000001,40.99461822997782,304,304.0,297.10484955889007
15178,796.59508,41.07235736845792,242,242.0,254.13625897334197
15179,797.5851,40.905524038020054,139,139.0,154.0102696438986
15180,829.6604199999999,41.63528058897374,1004,1004.0,1039.3111476364434
15181,843.72013,41.119224949314784,3067,3067.0,3118.0412342695827
15182,843.7302199999999,41.12807326082326,1572,1572.0,1678.0040039885944
15183,850.7234,40.85,21,21.0,21.0
15184,850.7335300000001,40.78023255813953,100,100.0,100.0
15185,851.6553099999999,40.91689240629311,151,151.0,152.50947287049198
15186,855.6723699999999,41.0742097047262,465,465.0,460.5403934202218
15187,856.6781099999998,40.98345982677387,356,356.0,361.0009445386654
15188,858.55911,40.79,27,27.0,27.861649393914263
15189,860.6051300000001,40.8453142077137,215,215.0,176.7692148457591
15190,860.6254999999998,41.53463349570784,758,758.0,702.9048372878666
15191,860.63569,41.64503160554801,1415,1415.0,1294.6212262641411
15192,868.56797,40.894054385905584,186,186.0,205.36627371969325
15193,868.64983,41.027728426018804,270,270.0,238.4173441948776
15194,869.64269,41.67631792573936,27296,27296.0,28423.215200275463
15195,869.6529300000001,41.665027525328895,77729,77729.0,79240.20038508245
15196,869.67341,41.64757044881972,106602,106602.0,107186.3167805675
15197,870.52343,41.07894189227291,514,514.0,542.4415676686192
15198,870.78979,41.125005032738315,1549,1549.0,1598.117827966346
15199,870.8000400000001,41.12708583860388,1162,1162.0,1208.6869088265405
15200,870.81028,41.09735378339984,979,979.0,1022.3989845109213
15201,870.82053,41.148222357577154,838,838.0,884.0725987933974
15202,870.8307699999999,41.09120986345283,665,665.0,702.6363838523573
15203,870.8410200000001,41.036681330396874,593,593.0,594.1741274597554
15204,870.86151,41.055883319200994,344,344.0,378.2218982970534
15205,870.97422,41.21535004605078,126,126.0,126.71104094878808
15206,871.49687,41.012653480520115,296,296.0,268.6988065920045
15207,871.5071199999998,40.92733781133776,382,382.0,361.61814754056996
15208,871.5173599999999,41.05103362896672,259,259.0,255.41151225355387
15209,871.52761,41.15099127584812,456,456.0,453.0214183567241
15210,871.5378599999999,41.084551518152125,590,590.0,609.5800898039948
15211,871.54811,41.088005982901684,806,806.0,788.0502186428452
15212,871.78388,41.3648997290477,1026,1026.0,1081.4454967046627
15213,871.79413,41.247780665859686,945,945.0,917.121852471958
15214,871.8043800000002,41.1871791934731,889,889.0,857.7502625672638
15215,871.81463,41.18084702926017,688,688.0,674.6283821889119
