m/z,Retention Time (sec),Drift Time (ms),Intensity,count
1332.8770065854496,305.895,30.84438,50.0,2
876.9008118578791,305.895,33.24006,44.0,2
59.01571910129375,306.53719999999197,33.9946992,125.0,5
218.0276952932455,305.895,37.013256000000005,66.0,3
962.8488815815228,305.895,38.750124,52.0,2
116.97080550860943,305.895,46.476192,93.0,3
219.0181383500103,305.895,53.543448000000005,69.0,3
118.97082789332343,307.42399999998,4.757136,237.0,7
61.98907278050482,306.96499999998,5.39028,81.0,3
142.01909922536723,306.96499999998,7.4864999999999995,44.0,2
59.015525108323295,307.7439090908891,7.393939636363637,374.0,11
894.8902724450774,306.96499999998,10.361316,44.0,2
59.01091869423551,306.96499999998,11.379480000000001,96.0,3
1060.8502026518208,306.96499999998,12.158076000000001,46.0,2
142.92657242098866,306.96499999998,14.134512,69.0,3
410.9822072751903,307.50049999998,24.915072,192.0,2
345.09132655517874,308.03599999998,25.573884000000003,338.0,6
516.9453984150913,310.2635384615308,26.407764923076925,1027.0,13
550.9245393473109,311.08861538461383,27.12646892307692,1115.0,13
632.9377967602467,306.96499999998,29.067584,76.0,3
116.97080550860943,306.96499999998,39.648504,129.0,3
116.97080550860943,306.96499999998,54.920964,66.0,2
118.96920509223894,307.50049999998004,56.058912,180.0,6
59.01091869423551,308.03599999998,3.773196,42.0,2
142.0232363332903,308.03599999998,5.1507119999999995,97.0,3
141.00731447763368,308.03599999998,5.749632000000001,72.0,3
141.01102465470657,309.32179999999204,7.618262400000001,946.0,10
141.02380436727475,308.03599999998,12.098184000000002,159.0,3
221.02253127342425,308.83899999999,16.829652000000003,223.0,4
219.0249885618275,310.36083333332004,17.728032,1752.0,6
616.8917599052696,308.03599999998,27.610211999999997,66.0,2
1030.8854079586545,309.10674999999003,27.670104,134.0,4
618.9456243318718,308.03599999998,29.64654,54.0,2
698.8793298963292,308.03599999998,29.886108,46.0,2
650.9739569242831,312.410720000004,30.2334816,899.0,25
714.930398095069,308.03599999998,30.604812000000003,46.0,2
706.9328496141275,308.03599999998,31.083948,44.0,2
116.97080550860943,308.03599999998,47.674032000000004,147.0,3
143.99519254848704,308.03599999998,49.231224,97.0,3
141.01555930193797,309.10699999998,1.916544,138.0,3
1046.8641292253544,309.10699999998,4.671576,66.0,3
143.99102674253393,309.10699999998,8.624448,69.0,3
1280.809189416966,309.10699999998,10.361316,50.0,2
116.9742472834367,310.08966666667004,11.109966,440.0,12
1023.8306057218255,309.10699999998,11.439371999999999,64.0,2
1081.8035005418412,309.10699999998,12.397644,50.0,2
632.9246958680659,309.64200000000005,29.227296,54.0,2
143.99102674253393,309.642,29.706431999999996,135.0,6
684.9443923975413,309.10699999998,30.724596,42.0,2
141.01968184142726,309.10699999998,34.13844,66.0,3
963.8725343735493,309.10699999998,35.156604,42.0,2
1012.8628769009733,309.10699999998,38.869907999999995,54.0,2
116.97268280859093,310.502599999992,54.154346399999994,322.0,10
59.01625244637816,309.642,56.538048,150.0,6
116.97681293714454,310.17700000002003,4.072656,249.0,5
118.96541856083104,310.17700000002003,9.702504,83.0,3
875.8833504904554,310.17700000002003,10.001964000000001,48.0,2
202.99500193851603,310.17700000002003,16.530192,114.0,3
116.97241462287931,311.2551428571343,23.751455999999997,947.0,7
428.924157813722,313.183866666668,24.435936,2243.0,15
410.9822072751903,310.89766666666003,24.955,252.0,3
1271.8172799502365,310.17700000002003,25.693668000000002,132.0,2
616.8986579289323,311.47019999998804,27.5742768,230.0,5
598.9513504851102,311.253999999996,27.981542400000002,300.0,5
92.92627488951726,310.17700000002003,30.724596,62.0,2
726.9549086380699,310.17700000002003,31.682868,48.0,2
808.9009507546878,310.17700000002003,32.521356,48.0,2
218.03111269625597,311.25466666666006,33.060384,390.0,9
59.021586439559606,310.17700000002003,36.354444,44.0,2
981.8581850532307,310.17700000002003,38.270988,44.0,2
118.97299162810278,310.17700000002003,47.01522,50.0,2
59.01891941283904,311.25799999998003,0.59892,87.0,3
94.92475364333735,311.25799999998003,5.9892,122.0,3
899.9029837694748,311.25799999998003,10.4811,58.0,2
141.01143689660356,312.32866666666,11.419407999999999,540.0,9
1078.8063142278318,311.25799999998003,11.9784,68.0,3
1100.8527984854616,311.25799999998003,12.756996000000001,60.0,2
142.92657242098866,311.61499999998,14.074620000000001,223.0,6
233.04052023750333,311.79349999998,18.326952,493.0,2
277.99293548064816,311.79349999998,18.686304,377.0,2
856.8822829451354,311.25799999998003,25.573884,63.0,2
574.9819219140763,311.25799999998003,28.568483999999998,80.0,2
61.98907278050482,311.25799999998003,29.287188,48.0,2
59.01358554017699,311.25799999998003,31.74276,87.0,3
863.8933401371582,311.25799999998003,33.719196,56.0,2
61.98907278050482,311.25799999998003,34.078548,165.0,4
61.98804781095617,311.79349999998,37.312716,389.0,8
61.98907278050482,311.68639999998004,41.5890048,157.0,5
1013.8353943651122,311.25799999998003,43.4217,56.0,2
1153.839150473115,311.25799999998003,52.764852000000005,62.0,2
141.01555930193797,312.32866666666,54.381936,436.0,9
1088.8372889302752,312.32899999998,1.018164,62.0,2
897.8837359100835,312.86400000000003,2.216004,88.0,4
116.97127488034849,312.462749999985,7.097202,305.0,8
59.01091869423551,312.32899999998,7.067256,63.0,3
935.8724649112745,312.32899999998,10.660776,115.0,3
960.867774340927,312.32899999998,10.960236,57.0,2
1054.8431957002035,312.32899999998,11.918508,48.0,2
141.01968184142726,312.86400000000003,14.433972,116.0,4
188.93797676401618,314.6230000000114,16.803984000000003,404.0,7
360.2358785441885,316.78177272727635,25.154639999999997,8032.0,44
345.0816531228233,312.68566666666,25.474064,172.0,3
568.9641883990582,312.756999999996,28.6523328,282.0,5
116.97080550860943,312.32899999998,30.425136,126.0,3
141.01555930193797,312.864,30.784488,225.0,6
141.01968184142726,312.32899999998,34.13844,108.0,3
116.96705091484202,312.32899999998,34.4379,42.0,2
862.8630602041517,312.32899999998,36.953364,48.0,2
1256.843715546491,312.32899999998,37.911636,54.0,2
912.8945638354018,312.32899999998,42.463428,42.0,2
116.97456010857246,312.864,47.194896,279.0,6
59.01358554017699,312.32899999998,50.788416000000005,90.0,3
141.01555930193797,312.32899999998,52.465392,147.0,3
61.98907278050482,312.32899999998,58.334808,80.0,3
141.021743104351,313.93450000002,2.755032,228.0,6
