Data file,W:\Sampler Research\Paired Analysis\Demultiplexed\Tune Mix Folder 2\87 2046 - Mitra.d.DeMP.d
Frame range,168,785
Frame time range,3.037,14.058,minutes
Drift units,Drift Time (ms)
Mass units,Mass-To-Charge (m/z)
Mass,Drift,Abundance
546.99985,29.52,256
551.00824,29.52,171
557.02083,29.52,426
559.02503,29.52,142
565.03762,29.52,145
573.05440,29.52,85
575.05859,29.52,1346
577.06279,29.52,1021
579.06699,29.52,300
589.08796,29.52,153
601.11314,29.52,55
603.11733,29.52,80
611.13412,29.52,63
613.13831,29.52,122
617.14671,29.52,283
619.15090,29.52,97
625.16349,29.52,5428
627.16768,29.52,769
631.17608,29.52,58
641.19705,29.52,120
643.20125,29.52,37
831.59565,29.52,802
881.70055,29.52,269
945.83481,29.52,3575
61.98448,29.69,21
116.09776,29.69,75
140.14811,29.69,2731
254.38727,29.69,117
278.43762,29.69,256
280.44182,29.69,198
282.44601,29.69,38
294.47119,29.69,42
296.47538,29.69,118
302.48797,29.69,26
310.50475,29.69,599
312.50895,29.69,113
324.53412,29.69,86
338.56349,29.69,84
366.62223,29.69,29
402.69776,29.69,398
408.71035,29.69,702
416.72713,29.69,5308
418.73132,29.69,1222
420.73552,29.69,259
422.73972,29.69,133
428.75230,29.69,693
430.75650,29.69,388
432.76069,29.69,122
434.76489,29.69,276
436.76909,29.69,594
438.77328,29.69,481
442.78167,29.69,821
444.78587,29.69,13597
446.79006,29.69,11749
448.79426,29.69,8924
450.79846,29.69,2153
452.80265,29.69,414
454.80685,29.69,119
456.81104,29.69,351
458.81524,29.69,235
460.81944,29.69,305
462.82363,29.69,3081
464.82783,29.69,8020
466.83202,29.69,2157
468.83622,29.69,545
470.84041,29.69,48
472.84461,29.69,23978
474.84881,29.69,6174
476.85300,29.69,401
478.85720,29.69,4304
480.86139,29.69,68701
482.86559,29.69,1993
484.86978,29.69,90
488.87818,29.69,1599
490.88237,29.69,35178
492.88657,29.69,2022
494.89076,29.69,1744
496.89496,29.69,841
498.89915,29.69,58
500.90335,29.69,1674
502.90755,29.69,604
504.91174,29.69,52763
506.91594,29.69,25889
508.92013,29.69,1812
510.92433,29.69,137
512.92853,29.69,310
514.93272,29.69,1613
516.93692,29.69,442
518.94111,29.69,4029
520.94531,29.69,1017
522.94950,29.69,696
524.95370,29.69,7323
526.95790,29.69,12042
528.96209,29.69,1260
530.96629,29.69,1284
532.97048,29.69,118
534.97468,29.69,239
538.98307,29.69,81
540.98727,29.69,68
542.99146,29.69,88
544.99566,29.69,918
546.99985,29.69,480
557.02083,29.69,317
559.02503,29.69,105
565.03762,29.69,192
573.05440,29.69,27
575.05859,29.69,580
577.06279,29.69,601
579.06699,29.69,201
585.07957,29.69,21
589.08796,29.69,170
591.09216,29.69,66
601.11314,29.69,95
603.11733,29.69,158
613.13831,29.69,69
617.14671,29.69,189
619.15090,29.69,29
625.16349,29.69,4466
627.16768,29.69,556
631.17608,29.69,24
641.19705,29.69,658
643.20125,29.69,251
659.23482,29.69,66
667.25160,29.69,21
831.59565,29.69,801
881.70055,29.69,365
945.83481,29.69,2483
61.98448,29.86,21
116.09776,29.86,52
140.14811,29.86,2731
198.26979,29.86,50
254.38727,29.86,117
278.43762,29.86,219
280.44182,29.86,246
294.47119,29.86,70
296.47538,29.86,123
310.50475,29.86,266
312.50895,29.86,47
324.53412,29.86,68
366.62223,29.86,29
402.69776,29.86,111
408.71035,29.86,451
416.72713,29.86,5507
418.73132,29.86,1159
420.73552,29.86,420
428.75230,29.86,251
430.75650,29.86,172
432.76069,29.86,54
434.76489,29.86,140
436.76909,29.86,423
438.77328,29.86,439
442.78167,29.86,637
444.78587,29.86,14159
446.79006,29.86,12137
448.79426,29.86,9433
450.79846,29.86,2305
452.80265,29.86,322
454.80685,29.86,521
456.81104,29.86,447
458.81524,29.86,74
460.81944,29.86,411
462.82363,29.86,3809
464.82783,29.86,11078
466.83202,29.86,4980
468.83622,29.86,573
470.84041,29.86,167
472.84461,29.86,21064
474.84881,29.86,5147
476.85300,29.86,282
478.85720,29.86,2087
480.86139,29.86,26808
482.86559,29.86,605
484.86978,29.86,21
486.87398,29.86,90
488.87818,29.86,556
490.88237,29.86,25394
492.88657,29.86,1685
494.89076,29.86,1919
496.89496,29.86,555
500.90335,29.86,434
502.90755,29.86,641
504.91174,29.86,44912
506.91594,29.86,39263
508.92013,29.86,5074
510.92433,29.86,167
512.92853,29.86,511
514.93272,29.86,1155
516.93692,29.86,1072
518.94111,29.86,4565
520.94531,29.86,960
522.94950,29.86,1440
524.95370,29.86,6936
526.95790,29.86,14943
528.96209,29.86,1926
530.96629,29.86,753
532.97048,29.86,101
538.98307,29.86,43
540.98727,29.86,80
542.99146,29.86,273
544.99566,29.86,1460
546.99985,29.86,1375
549.00405,29.86,83
553.01244,29.86,21
557.02083,29.86,177
559.02503,29.86,64
563.03342,29.86,21
565.03762,29.86,203
567.04181,29.86,66
575.05859,29.86,396
577.06279,29.86,355
579.06699,29.86,82
585.07957,29.86,142
589.08796,29.86,225
591.09216,29.86,126
601.11314,29.86,95
603.11733,29.86,118
613.13831,29.86,115
617.14671,29.86,107
625.16349,29.86,2748
627.16768,29.86,266
631.17608,29.86,24
641.19705,29.86,2011
643.20125,29.86,698
645.20545,29.86,22
659.23482,29.86,134
667.25160,29.86,105
831.59565,29.86,712
881.70055,29.86,436
945.83481,29.86,1311
116.09776,30.02,52
140.14811,30.02,2521
198.26979,30.02,50
222.32014,30.02,22
254.38727,30.02,1283
258.39566,30.02,57
264.40825,30.02,92
278.43762,30.02,322
280.44182,30.02,342
294.47119,30.02,21
296.47538,30.02,452
310.50475,30.02,497
312.50895,30.02,42
324.53412,30.02,60
402.69776,30.02,26
408.71035,30.02,188
416.72713,30.02,5288
418.73132,30.02,1108
420.73552,30.02,604
422.73972,30.02,25
428.75230,30.02,77
430.75650,30.02,29
434.76489,30.02,22
436.76909,30.02,181
438.77328,30.02,238
440.77748,30.02,334
442.78167,30.02,323
444.78587,30.02,14559
446.79006,30.02,11962
448.79426,30.02,8902
450.79846,30.02,2068
452.80265,30.02,178
454.80685,30.02,1999
456.81104,30.02,415
458.81524,30.02,87
460.81944,30.02,260
462.82363,30.02,4210
464.82783,30.02,12771
466.83202,30.02,12988
468.83622,30.02,2487
470.84041,30.02,319
472.84461,30.02,96475
474.84881,30.02,26568
476.85300,30.02,222
478.85720,30.02,715
480.86139,30.02,6836
482.86559,30.02,421
484.86978,30.02,109
486.87398,30.02,472
488.87818,30.02,781
490.88237,30.02,14240
492.88657,30.02,1239
494.89076,30.02,1844
496.89496,30.02,232
498.89915,30.02,119
500.90335,30.02,587
502.90755,30.02,581
504.91174,30.02,30485
506.91594,30.02,46953
508.92013,30.02,16420
510.92433,30.02,601
512.92853,30.02,542
514.93272,30.02,590
516.93692,30.02,2263
518.94111,30.02,4366
520.94531,30.02,2139
522.94950,30.02,4134
524.95370,30.02,7307
526.95790,30.02,14376
528.96209,30.02,6168
530.96629,30.02,1114
532.97048,30.02,54
538.98307,30.02,130
540.98727,30.02,76
542.99146,30.02,740
544.99566,30.02,1778
546.99985,30.02,6294
549.00405,30.02,222
553.01244,30.02,207
557.02083,30.02,148
559.02503,30.02,58
563.03342,30.02,149
565.03762,30.02,125
567.04181,30.02,414
571.05020,30.02,38
575.05859,30.02,227
577.06279,30.02,146
579.06699,30.02,23
581.07118,30.02,48
585.07957,30.02,408
589.08796,30.02,257
591.09216,30.02,113
603.11733,30.02,74
613.13831,30.02,129
617.14671,30.02,45
619.15090,30.02,22
625.16349,30.02,1261
641.19705,30.02,6055
643.20125,30.02,1824
645.20545,30.02,75
659.23482,30.02,190
667.25160,30.02,186
831.59565,30.02,533
881.70055,30.02,418
929.80125,30.02,607
931.80544,30.02,602
945.83481,30.02,464
116.09776,30.19,96
140.14811,30.19,1976
254.38727,30.19,1283
258.39566,30.19,48
264.40825,30.19,112
278.43762,30.19,127
280.44182,30.19,255
296.47538,30.19,501
304.49216,30.19,86
310.50475,30.19,491
324.53412,30.19,89
396.68517,30.19,27
402.69776,30.19,26
416.72713,30.19,3443
418.73132,30.19,602
420.73552,30.19,428
422.73972,30.19,25
430.75650,30.19,21
436.76909,30.19,22
440.77748,30.19,579
442.78167,30.19,140
444.78587,30.19,13914
446.79006,30.19,9207
448.79426,30.19,6504
450.79846,30.19,1256
452.80265,30.19,213
454.80685,30.19,2184
456.81104,30.19,452
458.81524,30.19,334
460.81944,30.19,196
462.82363,30.19,3794
464.82783,30.19,11312
466.83202,30.19,18016
468.83622,30.19,4051
470.84041,30.19,368
472.84461,30.19,226548
474.84881,30.19,64691
476.85300,30.19,659
478.85720,30.19,182
480.86139,30.19,528
482.86559,30.19,835
484.86978,30.19,418
486.87398,30.19,590
488.87818,30.19,1145
490.88237,30.19,2212
492.88657,30.19,951
494.89076,30.19,650
496.89496,30.19,95
498.89915,30.19,282
500.90335,30.19,318
502.90755,30.19,48
504.91174,30.19,8341
506.91594,30.19,34226
508.92013,30.19,20103
510.92433,30.19,657
512.92853,30.19,251
514.93272,30.19,49
516.93692,30.19,2131
518.94111,30.19,2272
520.94531,30.19,3436
522.94950,30.19,4546
524.95370,30.19,18918
526.95790,30.19,6011
528.96209,30.19,9049
530.96629,30.19,1495
534.97468,30.19,25
536.97887,30.19,29
538.98307,30.19,259
542.99146,30.19,697
544.99566,30.19,1411
546.99985,30.19,8988
549.00405,30.19,248
553.01244,30.19,274
557.02083,30.19,77
563.03342,30.19,288
567.04181,30.19,584
571.05020,30.19,26
573.05440,30.19,22
581.07118,30.19,71
585.07957,30.19,303
589.08796,30.19,160
601.11314,30.19,58
611.13412,30.19,62
613.13831,30.19,99
617.14671,30.19,230
619.15090,30.19,279
621.15510,30.19,21
625.16349,30.19,95
627.16768,30.19,90
641.19705,30.19,6917
643.20125,30.19,1859
645.20545,30.19,44
659.23482,30.19,92
667.25160,30.19,99
683.28517,30.19,54
831.59565,30.19,89
881.70055,30.19,360
929.80125,30.19,1120
931.80544,30.19,1225
61.98448,30.36,24
116.09776,30.36,81
140.14811,30.36,1911
254.38727,30.36,1283
258.39566,30.36,23
264.40825,30.36,77
278.43762,30.36,287
280.44182,30.36,666
296.47538,30.36,367
304.49216,30.36,86
310.50475,30.36,461
312.50895,30.36,29
324.53412,30.36,762
328.54251,30.36,91
366.62223,30.36,52
368.62643,30.36,25
396.68517,30.36,27
416.72713,30.36,2134
418.73132,30.36,290
420.73552,30.36,260
430.75650,30.36,104
432.76069,30.36,22
434.76489,30.36,99
440.77748,30.36,765
442.78167,30.36,193
444.78587,30.36,12189
446.79006,30.36,7010
448.79426,30.36,5051
450.79846,30.36,694
452.80265,30.36,188
454.80685,30.36,1897
456.81104,30.36,358
458.81524,30.36,690
460.81944,30.36,160
462.82363,30.36,3001
464.82783,30.36,8946
466.83202,30.36,36517
468.83622,30.36,9009
470.84041,30.36,238
472.84461,30.36,668038
474.84881,30.36,205207
476.85300,30.36,3165
478.85720,30.36,226
480.86139,30.36,863
482.86559,30.36,1615
484.86978,30.36,1092
486.87398,30.36,595
488.87818,30.36,1958
490.88237,30.36,836
492.88657,30.36,1501
494.89076,30.36,630
496.89496,30.36,66
498.89915,30.36,462
500.90335,30.36,115
504.91174,30.36,4258
506.91594,30.36,20251
508.92013,30.36,18745
510.92433,30.36,542
512.92853,30.36,85
514.93272,30.36,372
516.93692,30.36,1560
518.94111,30.36,1194
520.94531,30.36,5152
522.94950,30.36,4095
524.95370,30.36,56278
526.95790,30.36,3054
528.96209,30.36,10592
530.96629,30.36,1862
534.97468,30.36,59
536.97887,30.36,448
538.98307,30.36,296
540.98727,30.36,25
542.99146,30.36,528
544.99566,30.36,1270
546.99985,30.36,10164
549.00405,30.36,229
551.00824,30.36,55
553.01244,30.36,312
557.02083,30.36,65
563.03342,30.36,387
567.04181,30.36,614
573.05440,30.36,22
581.07118,30.36,52
585.07957,30.36,167
589.08796,30.36,61
601.11314,30.36,239
603.11733,30.36,134
611.13412,30.36,100
613.13831,30.36,108
617.14671,30.36,1288
619.15090,30.36,1737
621.15510,30.36,357
625.16349,30.36,22
627.16768,30.36,137
641.19705,30.36,6177
643.20125,30.36,1385
645.20545,30.36,28
659.23482,30.36,39
667.25160,30.36,23
683.28517,30.36,116
881.70055,30.36,440
929.80125,30.36,1316
931.80544,30.36,1531
61.98448,30.52,24
116.09776,30.52,140
140.14811,30.52,2330
198.26979,30.52,67
206.28657,30.52,61
244.36629,30.52,24
254.38727,30.52,362
258.39566,30.52,23
264.40825,30.52,49
278.43762,30.52,231
280.44182,30.52,666
296.47538,30.52,315
310.50475,30.52,285
312.50895,30.52,25
324.53412,30.52,761
328.54251,30.52,85
366.62223,30.52,87
368.62643,30.52,93
416.72713,30.52,409
430.75650,30.52,104
432.76069,30.52,22
434.76489,30.52,336
440.77748,30.52,543
442.78167,30.52,140
444.78587,30.52,7868
446.79006,30.52,3140
448.79426,30.52,2079
450.79846,30.52,62
452.80265,30.52,103
454.80685,30.52,780
456.81104,30.52,118
458.81524,30.52,527
460.81944,30.52,83
462.82363,30.52,1690
464.82783,30.52,4266
466.83202,30.52,46606
468.83622,30.52,11391
470.84041,30.52,235
472.84461,30.52,863853
474.84881,30.52,268805
476.85300,30.52,4530
478.85720,30.52,171
480.86139,30.52,913
482.86559,30.52,1731
484.86978,30.52,1069
486.87398,30.52,303
488.87818,30.52,2752
490.88237,30.52,1641
492.88657,30.52,2417
494.89076,30.52,970
496.89496,30.52,129
498.89915,30.52,339
500.90335,30.52,166
502.90755,30.52,93
504.91174,30.52,861
506.91594,30.52,2864
508.92013,30.52,7163
510.92433,30.52,116
514.93272,30.52,658
516.93692,30.52,320
518.94111,30.52,699
520.94531,30.52,4924
522.94950,30.52,2162
524.95370,30.52,71496
526.95790,30.52,2687
528.96209,30.52,7026
530.96629,30.52,1588
532.97048,30.52,22
534.97468,30.52,54
536.97887,30.52,472
538.98307,30.52,515
540.98727,30.52,167
542.99146,30.52,129
544.99566,30.52,1217
546.99985,30.52,6489
549.00405,30.52,187
551.00824,30.52,23
553.01244,30.52,225
555.01664,30.52,81
557.02083,30.52,59
563.03342,30.52,343
567.04181,30.52,185
575.05859,30.52,21
577.06279,30.52,21
601.11314,30.52,329
603.11733,30.52,149
611.13412,30.52,52
613.13831,30.52,142
615.14251,30.52,159
617.14671,30.52,1941
619.15090,30.52,2694
621.15510,30.52,574
627.16768,30.52,29
629.17188,30.52,25
641.19705,30.52,2292
643.20125,30.52,427
881.70055,30.52,478
929.80125,30.52,677
931.80544,30.52,799
116.09776,30.69,83
140.14811,30.69,1531
198.26979,30.69,84
206.28657,30.69,135
244.36629,30.69,24
254.38727,30.69,393
258.39566,30.69,23
280.44182,30.69,666
296.47538,30.69,251
310.50475,30.69,437
312.50895,30.69,25
324.53412,30.69,481
326.53832,30.69,46
338.56349,30.69,24
366.62223,30.69,117
368.62643,30.69,155
416.72713,30.69,126
430.75650,30.69,166
434.76489,30.69,403
440.77748,30.69,252
444.78587,30.69,6170
446.79006,30.69,2137
448.79426,30.69,1090
450.79846,30.69,23
452.80265,30.69,58
454.80685,30.69,347
456.81104,30.69,33
458.81524,30.69,258
460.81944,30.69,87
462.82363,30.69,1093
464.82783,30.69,2743
466.83202,30.69,50226
468.83622,30.69,11978
470.84041,30.69,297
472.84461,30.69,943364
474.84881,30.69,290620
476.85300,30.69,5028
478.85720,30.69,111
480.86139,30.69,905
482.86559,30.69,1748
484.86978,30.69,1051
486.87398,30.69,185
488.87818,30.69,3707
490.88237,30.69,2662
492.88657,30.69,3692
494.89076,30.69,1124
496.89496,30.69,218
498.89915,30.69,295
500.90335,30.69,238
502.90755,30.69,214
504.91174,30.69,245
506.91594,30.69,658
508.92013,30.69,2773
514.93272,30.69,973
516.93692,30.69,272
518.94111,30.69,633
520.94531,30.69,3955
522.94950,30.69,2256
524.95370,30.69,76964
526.95790,30.69,2716
528.96209,30.69,3890
530.96629,30.69,1044
532.97048,30.69,93
534.97468,30.69,93
536.97887,30.69,419
538.98307,30.69,1140
540.98727,30.69,364
542.99146,30.69,111
544.99566,30.69,795
546.99985,30.69,3535
549.00405,30.69,261
551.00824,30.69,28
553.01244,30.69,305
555.01664,30.69,217
557.02083,30.69,95
559.02503,30.69,113
563.03342,30.69,275
565.03762,30.69,22
567.04181,30.69,114
569.04601,30.69,45
577.06279,30.69,23
601.11314,30.69,393
603.11733,30.69,155
613.13831,30.69,379
615.14251,30.69,269
617.14671,30.69,2284
619.15090,30.69,3261
621.15510,30.69,765
623.15929,30.69,82
629.17188,30.69,144
641.19705,30.69,861
643.20125,30.69,98
881.70055,30.69,530
929.80125,30.69,266
931.80544,30.69,298
987.92292,30.69,21
116.09776,30.86,25
140.14811,30.86,1065
198.26979,30.86,133
206.28657,30.86,135
254.38727,30.86,383
264.40825,30.86,71
280.44182,30.86,48
296.47538,30.86,184
302.48797,30.86,113
310.50475,30.86,546
324.53412,30.86,374
326.53832,30.86,46
338.56349,30.86,24
366.62223,30.86,222
368.62643,30.86,188
420.73552,30.86,23
430.75650,30.86,138
434.76489,30.86,384
440.77748,30.86,54
444.78587,30.86,5922
446.79006,30.86,1563
448.79426,30.86,720
454.80685,30.86,62
458.81524,30.86,25
460.81944,30.86,22
462.82363,30.86,765
464.82783,30.86,1869
466.83202,30.86,45080
468.83622,30.86,11222
470.84041,30.86,203
472.84461,30.86,875846
474.84881,30.86,264324
476.85300,30.86,4649
478.85720,30.86,54
480.86139,30.86,690
482.86559,30.86,1460
484.86978,30.86,761
486.87398,30.86,85
488.87818,30.86,4987
490.88237,30.86,4208
492.88657,30.86,7608
494.89076,30.86,1740
496.89496,30.86,257
498.89915,30.86,432
500.90335,30.86,345
502.90755,30.86,238
504.91174,30.86,328
506.91594,30.86,192
508.92013,30.86,716
512.92853,30.86,58
514.93272,30.86,1349
516.93692,30.86,1642
518.94111,30.86,474
520.94531,30.86,2686
522.94950,30.86,1736
524.95370,30.86,68703
526.95790,30.86,2329
528.96209,30.86,1655
530.96629,30.86,516
532.97048,30.86,421
534.97468,30.86,52
536.97887,30.86,330
538.98307,30.86,1802
540.98727,30.86,988
542.99146,30.86,318
544.99566,30.86,383
546.99985,30.86,1443
549.00405,30.86,192
551.00824,30.86,188
553.01244,30.86,661
555.01664,30.86,673
557.02083,30.86,330
559.02503,30.86,650
561.02922,30.86,46
563.03342,30.86,149
565.03762,30.86,22
567.04181,30.86,62
569.04601,30.86,217
571.05020,30.86,1131
573.05440,30.86,145
577.06279,30.86,32
581.07118,30.86,22
585.07957,30.86,52
587.08377,30.86,249
591.09216,30.86,69
601.11314,30.86,380
603.11733,30.86,126
613.13831,30.86,755
615.14251,30.86,301
617.14671,30.86,2086
619.15090,30.86,3194
621.15510,30.86,809
623.15929,30.86,57
629.17188,30.86,211
641.19705,30.86,161
881.70055,30.86,595
929.80125,30.86,21
931.80544,30.86,22
987.92292,30.86,95
989.92712,30.86,62
140.14811,31.02,1601
198.26979,31.02,96
206.28657,31.02,112
254.38727,31.02,456
264.40825,31.02,105
296.47538,31.02,119
298.47958,31.02,25
302.48797,31.02,113
310.50475,31.02,278
312.50895,31.02,28
324.53412,31.02,339
338.56349,31.02,21
366.62223,31.02,344
368.62643,31.02,113
420.73552,31.02,23
430.75650,31.02,76
434.76489,31.02,29
444.78587,31.02,6427
446.79006,31.02,1721
448.79426,31.02,624
452.80265,31.02,22
458.81524,31.02,115
462.82363,31.02,129
464.82783,31.02,850
466.83202,31.02,18820
468.83622,31.02,4932
470.84041,31.02,25
472.84461,31.02,440037
474.84881,31.02,133823
476.85300,31.02,2062
480.86139,31.02,205
482.86559,31.02,749
484.86978,31.02,143
486.87398,31.02,23
488.87818,31.02,5207
490.88237,31.02,4648
492.88657,31.02,8759
494.89076,31.02,2141
496.89496,31.02,190
498.89915,31.02,361
500.90335,31.02,338
502.90755,31.02,63
504.91174,31.02,247
506.91594,31.02,163
508.92013,31.02,193
510.92433,31.02,48
512.92853,31.02,23
514.93272,31.02,1236
516.93692,31.02,2425
518.94111,31.02,826
520.94531,31.02,513
522.94950,31.02,577
524.95370,31.02,29233
526.95790,31.02,885
528.96209,31.02,228
530.96629,31.02,122
532.97048,31.02,446
534.97468,31.02,38
536.97887,31.02,177
538.98307,31.02,1513
540.98727,31.02,1274
542.99146,31.02,391
544.99566,31.02,124
546.99985,31.02,69
551.00824,31.02,378
553.01244,31.02,574
555.01664,31.02,1331
557.02083,31.02,456
559.02503,31.02,751
561.02922,31.02,112
563.03342,31.02,183
565.03762,31.02,52
569.04601,31.02,227
571.05020,31.02,3531
573.05440,31.02,628
575.05859,31.02,21
585.07957,31.02,76
587.08377,31.02,711
601.11314,31.02,129
603.11733,31.02,47
613.13831,31.02,601
615.14251,31.02,186
617.14671,31.02,1174
619.15090,31.02,1495
621.15510,31.02,483
629.17188,31.02,100
631.17608,31.02,74
633.18027,31.02,72
881.70055,31.02,547
987.92292,31.02,56
989.92712,31.02,22
116.09776,31.19,65
140.14811,31.19,1498
198.26979,31.19,132
206.28657,31.19,116
254.38727,31.19,301
264.40825,31.19,165
280.44182,31.19,2584
292.46699,31.19,143
296.47538,31.19,83
298.47958,31.19,25
302.48797,31.19,124
310.50475,31.19,109
312.50895,31.19,28
324.53412,31.19,333
326.53832,31.19,47
338.56349,31.19,130
366.62223,31.19,325
368.62643,31.19,157
420.73552,31.19,23
430.75650,31.19,29
444.78587,31.19,6888
446.79006,31.19,2024
448.79426,31.19,728
450.79846,31.19,112
452.80265,31.19,22
458.81524,31.19,255
460.81944,31.19,101
464.82783,31.19,706
466.83202,31.19,8263
468.83622,31.19,2205
472.84461,31.19,226109
474.84881,31.19,67969
476.85300,31.19,841
480.86139,31.19,127
482.86559,31.19,385
484.86978,31.19,277
486.87398,31.19,54
488.87818,31.19,4724
490.88237,31.19,5153
492.88657,31.19,8949
494.89076,31.19,2206
496.89496,31.19,300
498.89915,31.19,321
500.90335,31.19,350
502.90755,31.19,21
504.91174,31.19,163
506.91594,31.19,284
508.92013,31.19,744
510.92433,31.19,385
512.92853,31.19,27
514.93272,31.19,984
516.93692,31.19,3387
518.94111,31.19,2376
520.94531,31.19,167
522.94950,31.19,228
524.95370,31.19,13468
526.95790,31.19,317
528.96209,31.19,124
532.97048,31.19,344
534.97468,31.19,132
536.97887,31.19,546
538.98307,31.19,1057
540.98727,31.19,2451
542.99146,31.19,366
544.99566,31.19,76
546.99985,31.19,24
551.00824,31.19,450
553.01244,31.19,412
555.01664,31.19,2685
557.02083,31.19,1475
559.02503,31.19,746
561.02922,31.19,482
563.03342,31.19,253
565.03762,31.19,69
567.04181,31.19,119
569.04601,31.19,264
571.05020,31.19,11412
573.05440,31.19,2426
575.05859,31.19,370
579.06699,31.19,25
581.07118,31.19,21
583.07538,31.19,53
585.07957,31.19,28
587.08377,31.19,2189
595.10055,31.19,640
597.10475,31.19,97
605.12153,31.19,21
